C:\Users\User\Desktop\123321\測100\KHS_7\2615.bmp,TCS_17
C:\Users\User\Desktop\123321\測100\KHS_7\2616.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2617.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2618.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2619.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2622.bmp,TCS_10
C:\Users\User\Desktop\123321\測100\KHS_7\2623.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2624.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2625.bmp,TCS_10
C:\Users\User\Desktop\123321\測100\KHS_7\2626.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2627.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2628.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2629.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2630.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2631.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2633.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2634.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2635.bmp,TCS_10
C:\Users\User\Desktop\123321\測100\KHS_7\2636.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2637.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2638.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2639.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2640.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2641.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2642.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2644.bmp,TCS_10
C:\Users\User\Desktop\123321\測100\KHS_7\2645.bmp,TCS_10
C:\Users\User\Desktop\123321\測100\KHS_7\2646.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2647.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2648.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2649.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2650.bmp,TCS_10
C:\Users\User\Desktop\123321\測100\KHS_7\2651.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2652.bmp,TCS_10
C:\Users\User\Desktop\123321\測100\KHS_7\2653.bmp,TCSN_2
C:\Users\User\Desktop\123321\測100\KHS_7\2655.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2656.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2657.bmp,TCSN_2
C:\Users\User\Desktop\123321\測100\KHS_7\2658.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2659.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2660.bmp,TCS_10
C:\Users\User\Desktop\123321\測100\KHS_7\2661.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2662.bmp,TCS_10
C:\Users\User\Desktop\123321\測100\KHS_7\2663.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2664.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2666.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2667.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2668.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2669.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2670.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2671.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2672.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2673.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2674.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2675.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2677.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2678.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2679.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2680.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2681.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2682.bmp,TCS_10
C:\Users\User\Desktop\123321\測100\KHS_7\2683.bmp,TCS_10
C:\Users\User\Desktop\123321\測100\KHS_7\2684.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2685.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2686.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2688.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2689.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2690.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2691.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2692.bmp,TCS_10
C:\Users\User\Desktop\123321\測100\KHS_7\2693.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2694.bmp,TCSN_2
C:\Users\User\Desktop\123321\測100\KHS_7\2695.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2696.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2697.bmp,TCS_10
C:\Users\User\Desktop\123321\測100\KHS_7\2699.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2700.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2701.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2702.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2703.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2704.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2705.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2706.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2707.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2708.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2710.bmp,TCS_10
C:\Users\User\Desktop\123321\測100\KHS_7\2711.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2712.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2713.bmp,TCS_10
C:\Users\User\Desktop\123321\測100\KHS_7\2714.bmp,TCS_10
C:\Users\User\Desktop\123321\測100\KHS_7\2715.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2716.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2717.bmp,TCS_10
C:\Users\User\Desktop\123321\測100\KHS_7\2718.bmp,TCS_10
C:\Users\User\Desktop\123321\測100\KHS_7\2719.bmp,TCS_10
C:\Users\User\Desktop\123321\測100\KHS_7\2721.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2722.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2723.bmp,KHS_7
C:\Users\User\Desktop\123321\測100\KHS_7\2724.bmp,TN_16
C:\Users\User\Desktop\123321\測100\KHS_7\2725.bmp,KHS_7


KHS_7,100,Accurate: 76 %
KHS_7,KH_139,KH_145,KH_147,TCSN_2,TCS_10,TCS_17,TC_192,TKN_3,TK_14,TK_16,TK_2,TK_4,TK_8,TK_9,TNG_71,TN_11,TN_16,TT_30,TT_33,TY_3,No
76,0,0,0,3,19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
